taxId	scientific name	common name
264151	Canthigaster rivulata	brown-lined puffer
64108	Zeus faber	Atlantic John dory
64108	Zeus faber	doorkeeper's fish
64108	Zeus faber	John dory
870552	Halichoeres melanotis	senorita dorada
870552	Halichoeres melanotis	golden wrasse
394299	Hypselobarbus curmuca	Curmuca barb
33601	Piaya cayana	squirrel cuckoo
48196	Oedalechilus labeo	boxlip mullet
247620	Scarus chameleon	chameleon parrotfish
1606683	Sahyadria denisonii	Denison barb
1910775	Chromis pembae	Pemba chromis
1665529	Microtus ilaeus	Kazakhstan vole
348710	Coregonus muksun	muksun
390316	Dactyloptena orientalis	oriental flying gurnard
441951	Jenynsia multidentata	Rio de la Plata onesided livebearer
117191	Acanthiza lineata	striated thornbill
38670	Perognathus merriami	Merriam's pocket mouse
279943	Charadrius wilsonia	Wilson's plover
308078	Eleotris amblyopsis	large-scaled spinycheek sleeper
626242	Epinephelus poecilonotus	dot-dash grouper
8932	Columba livia	rock pigeon
8932	Columba livia	rock dove
8932	Columba livia	domestic pigeon
8932	Columba livia	carrier pigeon
981581	Remiz consobrinus	Chinese penduline-tit
225390	Lepomis miniatus	redspotted sunfish
225390	Lepomis miniatus	redspotted miniatus
1459851	Barbantus curvifrons	palebelly searsid
227192	Pedionomus torquatus	plains-wanderer
2025573	Lonchura nevermanni	Gray-crowned munia
435144	Chirocentrus nudus	whitefin wolf-herring
479082	Cyprinella rutila	Mexican red shiner
318268	Ceratophrys cranwelli	Cranwell's horned frog
279931	Arenaria melanocephala	black turnstone
279931	Arenaria melanocephala	turnstone
40240	Artibeus toltecus	Toltec fruit-eating bat
990595	Hyperoglyphe pringlei	black butterfish
586857	Pseudocheilinus evanidus	striated wrasse
258802	Pernis ptilorhynchus	Oriental honey-buzzard
1379451	Acanthistius pictus	brick seabass
1379451	Acanthistius pictus	Peruvian seabass
2578308	Oneirodes kreffti	Krefft's dreamer
1562755	Pteropus melanotus	black-eared flying fox
80972	Amphiprion ocellaris	clown anemonefish
72292	Moroteuthis robusta	robust clubhook squid
8756	Sistrurus catenatus	massasauga
8961	Aquila audax	wedge-tailed eagle
586872	Valenciennea puellaris	maiden goby
1027994	Madoqua saltiana	Salt's dikdik
2578350	Siphamia fistulosa	fistulose cardinalfish
60711	Chlorocebus sabaeus	green monkey
233766	Myotis vivesi	fish-eating bat
433385	Benthalbella dentata	northern pearleye
59455	Kerivoula papillosa	papillose woolly bat
2713617	Carpodacus sibiricus	Long-tailed rosefinch
451890	Serranus subligarius	belted sandfish
269197	Chiropterotriton dimidiatus	dwarf splayfoot salamander
8429	Gastrophryne carolinensis	eastern narrow-mouthed toad
125299	Leptopterus chabert	chabert vanga
105023	Nothobranchius furzeri	turquoise killifish
1343680	Narcine bancroftii	spotted torpedo ray
1343680	Narcine bancroftii	lesser electric ray
1343680	Narcine bancroftii	Caribbean electric ray
1568970	Santamartamys rufodorsalis	red-crested tree rat
1568970	Santamartamys rufodorsalis	red crested soft-furred spiny-rat
160720	Epinephelus guttatus	red hind
227179	Phegornis mitchellii	diademed sandpiper-plover
417914	Etheostoma australe	Conchos darter
318267	Atelognathus patagonicus	Patagonia frog
149982	Lefua echigonia	Japanese eight-barbel loach
9557	Papio hamadryas	hamadryas baboon
9557	Papio hamadryas	western baboon
9557	Papio hamadryas	sacred baboon
9557	Papio hamadryas	red baboon
9557	Papio hamadryas	baboon
1167616	Epinephelus bontoides	dusky rock cod
1167616	Epinephelus bontoides	palemargin grouper
1311497	Sebastapistes cyanostigma	yellowspotted scorpionfish
1311497	Sebastapistes cyanostigma	yellow spotted scorpionfish
1736616	Calomyscus elburzensis	Goodwin's calomyscus
2772522	Platyrrhinus chocoensis	Choco broad-nosed bat
369627	Balantiocheilos melanopterus	tricolor sharkminnow
369627	Balantiocheilos melanopterus	Bala shark
2589301	Enneapterygius nigricauda	blacktail triplefin
390350	Meiacanthus grammistes	striped poison-fang blenny
574060	Platyrrhinus infuscus	Buffy broad-nosed bat
158814	Terrapene carolina	common box turtle
1804733	Myliobatis peruvianus	Peruvian eagle ray
247627	Scarus rivulatus	rivulated parrotfish
62274	Sorex minutissimus	miniscule shrew
334887	Pentaceros decacanthus	bigspined boarfish
1181261	Orthopristis reddingi	bronze-striped grunt
209231	Betta unimaculata	Howong betta
335034	Mustelus lenticulatus	spotted estuary smooth-hound
681894	Hyphessobrycon anisitsi	Buenos Aires tetra
356210	Hyalinobatrachium fleischmanni	Fleischmann's glass frog
356210	Hyalinobatrachium fleischmanni	northern glassfrog
417934	Etheostoma olmstedi	tessallated darter
1412985	Caulolatilus chrysops	Atlantic goldeneye tilefish
149089	Inia boliviensis	Bolivian bufeo
91952	Etheostoma barbouri	teardrop darter
241699	Chilomycterus antennatus	bridled burrfish
193513	Choerodon azurio	Azurio tuskfish
2045283	Lasiurus cinereus semotus	Hawaiian hoary bat
304265	Cottus beldingii	Paiute sculpin
241354	Iniistius aneitensis	yellowblotch razorfish
172129	Synodus kaianus	Gunther's lizard fish
400067	Bagarius suchus	crocodile catfish
51370	Onykia ingens	greater hooked squid
71111	Crossarchus obscurus	long-nosed cusimanse
44241	Peromyscus sejugis	Santa Cruz mouse
121346	Leptodeira annulata	banded cat-eyed snake
8210	Notothenia angustata	Maori chief
317484	Macropharyngodon choati	Choat's wrasse
443724	Sillago ingenuua	bay sillago
29086	Hydrurga leptonyx	leopard seal
1527625	Chlamydogobius gloveri	Dalhousie goby
161903	Halichoeres chrysus	canary wrasse
28770	Profundulus guatemalensis	Guatemalan killifish
90988	Pimephales promelas	fathead minnow
1566437	Muscicapa sodhii	Sulawesi streaked flycatcher
384065	Crotalus mitchellii	speckled rattlesnake
496405	Nebrius ferrugineus	tawny nurse shark
166779	Ptereleotris microlepis	long-finned gudgeon
166779	Ptereleotris microlepis	green-eyed dart-goby
166779	Ptereleotris microlepis	smallscale hovergoby
166779	Ptereleotris microlepis	pearly dartfish
166779	Ptereleotris microlepis	blue gudgeon
1194175	Gambusia regani	forlon gambusa
1099944	Lethrinus ravus	drab emperor
126866	Oceanodroma homochroa	ashy storm-petrel
123257	Notoscopelus resplendens	patchwork lampfish
230148	Liparis tanakae	Tanaka's snailfish
876117	Cephaloscyllium silasi	Indian swellshark
1819259	Encheliophis gracilis	graceful pearlfish
9111	Grus virgo	demoiselle crane
334986	Hydrolagus ogilbyi	Waite's ghost shark
334986	Hydrolagus ogilbyi	Ogilby's spookfish
334986	Hydrolagus ogilbyi	Ogilby's ghostshark
126836	Strix nebulosa	Great grey owl
2578341	Pseudorhombus triocellatus	three spotted flounders
38678	Chaetodipus formosus	long-tailed pocket mouse
396785	Lutjanus carponotatus	Spanish flag snapper
167953	Proechimys quadruplicatus	Napo spiny rat
167953	Proechimys quadruplicatus	Venezuelan spiny rat
744555	Prognathodes falcifer	scythemarked butterflyfish
744555	Prognathodes falcifer	scythe butterflyfish
178888	Diopsittaca nobilis	Red-shouldered macaw
521031	Hyperlophus vittatus	sandy sprat
160542	Alphestes immaculatus	Pacific mutton hamlet
2048749	Neobythites stelliferoides	thread brotula
103939	Gloydius strauchi	Strauch's pitviper
1671141	Cirrhilabrus brunneus	dusky fairy wrasse
94420	Diplometopon zarudnyi	Zarudnyi's worm lizard
1423826	Heterololigo bleekeri	Bleeker's squid
333692	Pyxicephalus edulis	edible bullfrog
333692	Pyxicephalus edulis	lesser bull-frog
303008	Pethia nigrofasciata	black ruby barb
172907	Cirrhinus molitorella	mud carp
73330	Certhia brachydactyla	short-toed tree-creeper
75024	Holacanthus ciliaris	queen angelfish
381024	Dicaeum hirundinaceum	mistletoebird
1302148	Aethopyga linaraborae	Lina's sunbird
161907	Mecaenichthys immaculatus	immaculate damsel
175835	Buceros rhinoceros	Rhinoceros hornbill
53951	Fringilla teydea	Tenerife teydefinch
8153	Haplochromis burtoni	Burton's mouthbrooder
1154661	Prionotus punctatus	bluewing searobin
326188	Leptodactylus bufonius	Vizcacheras' white-lipped frog
109178	Pelophylax plancyi	Beijing gold-striped pond frog
109178	Pelophylax plancyi	gold-spotted pond frog
1099942	Schedophilus maculatus	pelagic butterfish
135755	Gadopsis marmoratus	river blackfish
131231	Obovaria olivaria	hickorynut
1311557	Parahollardia lineata	jambeau
242522	Crossoptilon harmani	Tibetan eared-pheasant
98115	Iduna natalensis	yellow flycatcher-warbler
235321	Anolis quadriocellifer	Peninsula anole
72067	Sebastes crameri	darkblotched rockfish
349658	Pseudotolithus typus	longneck croaker
1461741	Asterorhombus intermedius	intermediate flounder
261821	Dendrocolaptes platyrostris	planalto woodcreeper
9493	Callithrix pygmaea	pygmy marmoset
1868326	Eucinostomus gracilis	Graceful mojarra
907742	Philantomba monticola	Blue duiker
1054643	Trypauchen vagina	Indo-Pacific burrowing goby
1054643	Trypauchen vagina	pink mud gobv
1054643	Trypauchen vagina	red goby
1054643	Trypauchen vagina	burrowing goby
586798	Chromis insolata	sunshinefish
279940	Calidris fuscicollis	white-rumped sandpiper
232998	Ptychocheilus lucius	Colorado pikeminnow
130830	Ochotona erythrotis	Chinese red pika
57860	Sticharium dorsale	sand crawler
385971	Tor malabaricus	Malabar mahseer
371923	Poecile cinctus	Siberian tit
38666	Chaetodipus intermedius	rock pocket mouse
245844	Mimus triurus	white-banded mockingbird
27779	Protopterus dolloi	slender lungfish
299662	Rana vaillanti	Vaillant's frog
1579277	Mobula mobular	devil fish
1181895	Stathmonotus hemphillii	blackbelly blenny
557366	Serrivomer jesperseni	crossthroat sawpalate
1003760	Myripristis vittata	whitetip soldierfish
155067	Vimba vimba	vimba bream
94835	Gavialis gangeticus	true gharial
94835	Gavialis gangeticus	Gharial
1809448	Anolis purpurescens	purple anole
283633	Clinocottus recalvus	bald sculpin
27763	Tanganicodus irsacae	spotfin goby cichlid
587042	Acanthostracion quadricornis	scrawled cowfish
586838	Ostracion nasus	shortnose boxfish
206118	Mastacembelus erythrotaenia	fire eel
578340	Asellia tridens	Geoffroy's trident leaf-nosed bat
1008428	Pareas formosensis	Formosa slug snake
907928	Maxomys rajah	Rajah spiny rat
907928	Maxomys rajah	Rajah Sundaic Maxomys
76593	Acrossocheilus paradoxus	Taiwan torrent carp
420423	Praslinia cooperi	Cooper's black caecilian
68730	Cuon alpinus	dhole
174264	Anolis transversalis	banded tree anole
173320	Atropus atropos	cleftbelly trevally
86675	Urolophus halleri	Haller's round ray
326184	Adenomera hylaedactyla	Napo tropical bullfrog
54359	Psophia crepitans	common trumpeter
109714	Pomacanthus sexstriatus	sixbar angelfish
47554	Bufo quercicus	oak toad
214914	Cottus aleuticus	coastrange sculpin
1436202	Ambastaia sidthimunki	dwarf chain loach
1436202	Ambastaia sidthimunki	dwarf loach
1436202	Ambastaia sidthimunki	dwarf botia
867363	Callithrix kuhlii	Wied's marmoset
223777	Busarellus nigricollis	black-collared hawk
58324	Phoxinus phoxinus	Eurasian minnow
1591020	Cyornis turcosus	Malaysian blue-Flycatcher
556052	Rhinobatos annandalei	Annandale's guitarfish
218701	Sula granti	Nazca booby
314228	Calyptorhynchus latirostris	slender-billed black-cockatoo
135632	Phapitreron leucotis	white-eared brown-dove
72079	Sebastes helvomaculatus	rosethorn rockfish
42556	Citharinus congicus	Congo citharin
715905	Bunaka gyrinoides	greenback gauvina
107245	Lepidopus caudatus	silver scabbardfish
1285427	Hemibagrus microphthalmus	Irrawaddy mystus
6265	Toxocara canis	dog roundworm
173341	Scomberoides commersonnianus	Talang queenfish
59531	Kobus leche	lechwe
75939	Dallia pectoralis	Alaska blackfish
586790	Centropyge multicolor	multicolor angelfish
1003742	Holohalaelurus regani	Izak catshark
1175208	Oligosoma hardyi	Hardy's skink
6091	Polyorchis penicillatus	penicillate jellyfish
635128	Hipposideros beatus	Benito leaf-nosed bat
152549	Parablennius tentacularis	tentacled blenny
569598	Stigmochelys pardalis	leopard tortoise
435149	Dussumieria acuta	rainbow sardine
79690	Dasyatis sabina	Atlantic stingray
146816	Hypoplectrus aberrans	yellowbelly hamlet
626227	Minous monodactylus	grey stingfish
2338055	Maculabatis pastinacoides	round whip ray
2338055	Maculabatis pastinacoides	round whipray
1342829	Leptopelis susanae	Susan's tree frog
1342829	Leptopelis susanae	Susana's forest treefrog
1035774	Kalophrynus palmatissimus	lowland grainy frog
8020	Oncorhynchus masou	salmon trout
8020	Oncorhynchus masou	masu salmon
8020	Oncorhynchus masou	Japanese salmon
8020	Oncorhynchus masou	cherry salmon
228086	Tritogonia verrucosa	pistolgrip
864763	Contopus pertinax	Greater pewee
304020	Hydrocynus goliath	giant tigerfish
304020	Hydrocynus goliath	goliath tigerfish
232989	Tampichthys ipni	lantern minnow
210855	Zingel zingel	zingel
245707	Amanses scopas	broom filefish
9840	Lama guanicoe	guanaco
603446	Hemitaurichthys thompsoni	Thompson's butterflyfish
214657	Girella nigricans	opaleye
74365	Euprepiophis mandarinus	Mandarin rat snake
1303476	Mediodactylus kotschyi	Kotschy's gecko
13604	Makaira nigricans	Atlantic blue marlin
9572	Colobus polykomos	king colobus
194857	Gnatholepis anjerensis	eye-bar goby
475991	Choerodon cyanodus	blue tuskfish
692221	Pictichromis coralensis	bicoloured dottyback
109705	Chaetodon speculum	mirror butterflyfish
33559	Rhyncholestes raphanurus	Chilean shrew opossum
55142	Squatina nebulosa	clouded angelshark
70868	Sphyraena barracuda	great barracuda
125061	Crax blumenbachii	red-billed curassow
391189	Myrichthys maculosus	tiger snake eel
1088030	Naemorhedus baileyi	red goral
170811	Apristurus profundorum	deepwater catshark
490258	Cirrhitus pinnulatus	stocky hawkfish
74930	Orlitia borneensis	Malayan giant turtle
74930	Orlitia borneensis	Malaysian giant turtle
1156498	Belodontichthys dinema	Malayan toothed catfish
1156498	Belodontichthys dinema	Malaysian toothed catfish
262117	Leptotila cassinii	grey-chested dove
496985	Leptobarbus hoevenii	mad barb
2070012	Triplophysa sellaefer	saddled stone loach
39088	Phoca fasciata	ribbon seal
10075	Akodon mollis	soft grass mouse
256697	Sporophila minuta	ruddy-breasted seedeater
185886	Pterois volitans	red lionfish
411541	Turdus ignobilis	Black-billed thrush
1381582	Scolopax mira	Amami woodcock
297824	Sterna striata	white-fronted tern
125071	Penelope obscura	dusky-legged guan
103693	Phrynocephalus axillaris	toad-headed agama
44502	Phrynops geoffroanus	Geoffroy's toadhead turtle
62280	Sorex minutus	Eurasian pygmy shrew
1559927	Parioglossus aporos	poreless dartfish
201310	Trochalopteron erythrocephalum	chestnut-crowned laughingthrush
586825	Heniochus singularius	singular bannerfish
8962	Aquila chrysaetos	golden eagle
1250778	Chilatherina pricei	Price's rainbowfish
57060	Eleutherodactylus coqui	Puerto Rican coqui
57060	Eleutherodactylus coqui	coqui
36790	Lythrurus lirus	mountain shiner
150332	Valenciennea strigata	blueband goby
279952	Phalaropus fulicarius	red phalarope
1463949	Dicaeum erythrorhynchos	pale-billed flowerpecker
122232	Microcebus rufus	brown mouse lemur
8919	Calidris alpina	dunlin
2590728	Neoglyphidodon bonang	ocellated damsel
9983	Lepus europaeus	European hare
88713	Rondeletia loricata	redmouth whalefish
1367499	Selenidera piperivora	Guianan toucanet
479723	Nycteris tragata	Malayan slit-faced bat
206089	Bathylagus euryops	goiter blacksmelt
160495	Pseudomugil signifer	Pacific blue-eye
417954	Neoraja caerulea	blue ray
392956	Synodontis victoriae	Lake Victoria squeaker
1156098	Chlorurus frontalis	Pacific slopehead parrotfish
622400	Amblyeleotris randalli	Randall's prawn-goby
1004038	Liopropoma latifasciatum	blackstripe basslet
396789	Lutjanus quinquelineatus	five-lined snapper
646023	Chrysiptera unimaculata	onespot demoiselle
384873	Aromobates saltuensis	salty rocket frog
175834	Penelopides panini	Visayan tarictic hornbill
270333	Lepomis symmetricus	bantam sunfish
103435	Bufotes raddei	Mongolian toad
1633551	Anolis boulengerianus	Tehuantepec anole
1648435	Pseudochromis elongatus	elongate dottyback
210029	Diplecogaster bimaculata	two-spotted clingfish
886965	Lepilemur randrianasoloi	Randrianasolo's sportive lemur
1499518	Pseudopterogorgia bipinnata	forked sea feather
35664	Orthogeomys heterodus	variable pocket gopher
229073	Amphiprion nigripes	Maldive anemonefish
643419	Catlocarpio siamensis	giant barb
109923	Genicanthus melanospilos	spotbreast angelfish
176015	Aratinga solstitialis	sun parakeet
176015	Aratinga solstitialis	sun conure
72107	Sebastes wilsoni	pygmy rockfish
544417	Scarus spinus	greensnout parrotfish
1156118	Liopropoma pallidum	pallid basslet
110104	Amolops ricketti	Chinese sucker frog
123504	Nannobrachium atrum	Nannobrachium ater
449092	Gymnopis multiplicata	purple caecilian
311344	Zoothera dixoni	long-tailed thrush
30388	Chauna torquata	southern screamer
390377	Siganus stellatus	brownspotted spinefoot
9718	Pusa hispida	Ringed seal
1311425	Caulolatilus intermedius	Gulf bareye tilefish
1633020	Chaetodontoplus conspicillatus	spectacled angelfish
2593310	Coelorinchus australis	southern whiptail
283491	Artibeus amplus	large fruit-eating bat
33610	Gypaetus barbatus	Laemmergeier
33610	Gypaetus barbatus	lammergeier
451741	Nothobranchius orthonotus	spotted killifish
27647	Chiroderma trinitatum	little big-eyed bat
557410	Macropinna microstoma	barreleye
161627	Plectrophenax nivalis	snow bunting
30790	Lophius litulon	anglerfish
1209400	Lampanyctus australis	austral lanternfish
1209400	Lampanyctus australis	nightlight fish
1209400	Lampanyctus australis	southern lanternfish
201378	Thymallus grubii	Amur grayling
