,x,y,z,class,class_name,color,genus,taxon,seqid
171,0.27012642940274045,0.5598500940815695,-0.1711619684252033,2,Macaca,#F08E39,Macaca,Macaca fascicularis,
172,0.33657015975077254,0.6178001880827629,-0.13233931541507488,2,Macaca,#F08E39,Macaca,Macaca fascicularis aureus,
173,0.28572001629774774,0.5936496092570931,-0.34890070550519725,2,Macaca,#F08E39,Macaca,Macaca fuscata,
174,0.5177994871415529,0.41276795526901844,-0.2832332635690094,2,Macaca,#F08E39,Macaca,Macaca leonina,
175,0.47163858948686477,0.6123717225496733,-0.13292754029743636,2,Macaca,#F08E39,Macaca,Macaca leucogenys,
176,0.47477349443092615,0.4509023985335948,-0.41026033833158304,2,Macaca,#F08E39,Macaca,Macaca maura,
177,0.31921182771950585,0.5404629465456995,-0.3228127680834656,2,Macaca,#F08E39,Macaca,Macaca mulatta,
178,0.3909817497318831,0.6216256424031624,-0.25171913224597653,2,Macaca,#F08E39,Macaca,Macaca mulatta brevicaudus,
179,0.39963782689034183,0.5919590438432768,-0.2982239240995041,2,Macaca,#F08E39,Macaca,Macaca mulatta lasiotus,
180,0.38508634092681376,0.5610268025603817,-0.37974863013719007,2,Macaca,#F08E39,Macaca,Macaca mulatta vestita,
181,0.19425614094896024,0.32495789676365505,-0.14204989963016196,2,Macaca,#F08E39,Macaca,Macaca nemestrina,
182,0.29323668573439093,0.40227630236890444,-0.2065379131224351,2,Macaca,#F08E39,Macaca,Macaca nigra,
183,0.5452276098088115,0.5529209714915352,0.0047148644765035025,2,Macaca,#F08E39,Macaca,Macaca radiata,
184,0.5365408694899185,0.4894176356287689,-0.2835316974543131,2,Macaca,#F08E39,Macaca,Macaca silenus,
185,0.3999451102845728,0.6795213188950237,-0.13381369938218649,2,Macaca,#F08E39,Macaca,Macaca sinica,
186,0.3944450535562746,0.42295062283723217,-0.514813315194367,2,Macaca,#F08E39,Macaca,Macaca sylvanus,
187,0.4880419836959984,0.6123438324913896,-0.0438586308640941,2,Macaca,#F08E39,Macaca,Macaca thibetana,
188,0.5633230800084164,0.4978772500008724,-0.22938991455588023,2,Macaca,#F08E39,Macaca,Macaca tonkeana,
189,-0.13716116571180506,0.5955319853270648,-0.40696862914666987,9,Others,#BAB0AC,Mandrillus,Mandrillus leucophaeus,
190,-0.2202529234324708,0.5460682526368138,-0.37573659108858626,9,Others,#BAB0AC,Mandrillus,Mandrillus sphinx,
191,-0.7541502106924279,-0.09948262702855128,0.1160182774728871,9,Others,#BAB0AC,Megaladapis,Megaladapis edwardsi,
192,-0.4143241235816238,-0.6331211339686276,-0.041442772565902355,8,Microcebus,#FD9EA9,Microcebus,Microcebus arnholdi,
193,-0.2499897484616403,-0.7567516184394767,-0.00632779240553681,8,Microcebus,#FD9EA9,Microcebus,Microcebus berthae,
194,-0.43588222244405245,-0.6156367531052965,0.2297243729766941,8,Microcebus,#FD9EA9,Microcebus,Microcebus bongolavensis,
195,-0.5048537720914892,-0.6065025521525075,0.14448660954518425,8,Microcebus,#FD9EA9,Microcebus,Microcebus danfossi,
196,-0.18267447683699095,-0.7599265287452285,-0.14814649953921596,8,Microcebus,#FD9EA9,Microcebus,Microcebus griseorufus,
197,-0.3223593401956621,-0.6772547119382257,0.16019885190205366,8,Microcebus,#FD9EA9,Microcebus,Microcebus jollyae,
198,-0.305843874096146,-0.7303055992406465,0.02864357375457499,8,Microcebus,#FD9EA9,Microcebus,Microcebus lehilahytsara,
199,-0.3982738696298492,-0.6895708206754566,0.10194996211715081,8,Microcebus,#FD9EA9,Microcebus,Microcebus mamiratra,
200,-0.39490752372193344,-0.7025847138355866,0.05509147574094207,8,Microcebus,#FD9EA9,Microcebus,Microcebus margotmarshae,
201,-0.35094977935759963,-0.7047099434222753,-0.050029712942177805,8,Microcebus,#FD9EA9,Microcebus,Microcebus mittermeieri,
202,-0.16696655299568927,-0.6951377820775633,-0.07856462403690008,8,Microcebus,#FD9EA9,Microcebus,Microcebus murinus,
203,-0.2452152047665232,-0.7339037570277279,0.06451727740846054,8,Microcebus,#FD9EA9,Microcebus,Microcebus myoxinus,
204,-0.46636839276698766,-0.6071319844347367,0.1880818031945762,8,Microcebus,#FD9EA9,Microcebus,Microcebus ravelobensis,
205,-0.2872466519743081,-0.5281538359190926,0.01712500182583417,8,Microcebus,#FD9EA9,Microcebus,Microcebus rufus,
206,-0.4657028270351646,-0.6513676652273581,-0.04125225553474327,8,Microcebus,#FD9EA9,Microcebus,Microcebus sambiranensis,
207,-0.26297700143901453,-0.7241807887279865,0.15714777193756385,8,Microcebus,#FD9EA9,Microcebus,Microcebus simmonsi,
208,-0.3813647343288428,-0.6255036053896067,0.028925298487546904,8,Microcebus,#FD9EA9,Microcebus,Microcebus tanosi,
209,-0.3097514098335756,-0.7021764951387172,-0.12757065351134952,8,Microcebus,#FD9EA9,Microcebus,Microcebus tavaratra,
210,0.3915766477557116,0.43094565906431187,0.4628495702291872,9,Others,#BAB0AC,Miopithecus,Miopithecus ogouensis,
211,0.2604384801436669,0.32030259960353674,0.2977042356154761,9,Others,#BAB0AC,Miopithecus,Miopithecus talapoin,
212,-0.5064735897436771,-0.4481237728202038,0.26029447816177753,9,Others,#BAB0AC,Mirza,Mirza coquereli,
213,-0.5545983440936687,-0.45556790888621,0.2889978932465843,9,Others,#BAB0AC,Mirza,Mirza zaza,
214,0.6589023861917239,-0.09777728739296043,-0.2657679462001064,9,Others,#BAB0AC,Nasalis,Nasalis larvatus,
215,0.27164933755159276,0.12963626449964816,-0.7173081389522473,9,Others,#BAB0AC,Nomascus,Nomascus concolor,
