,x,y,z,name,r,size
119,-0.3271957242662475,-0.31529224724904764,0.8932531673332569,Sciaridae,0.010817956384433237,2223
120,-0.19609724085488905,-0.3148039631202295,0.9331471977037574,Stratiomyidae,0.01183358441299898,2660
121,-0.2130027221529489,-0.33275323260483397,0.9225800524484012,Agromyzidae,0.012141001435309261,2800
122,-0.25218388973351125,-0.34960348455768425,0.9055926365071614,Chloropidae,0.012276827927394584,2863
123,-0.2867858990467443,-0.3380397919101676,0.8986079577136293,Psychodidae,0.012326042424033349,2886
124,-0.2020600415773274,-0.2917568223421502,0.938326770040555,Empididae,0.012529372306008521,2982
125,-0.2041699091414511,-0.26653504966981223,0.9453337591287679,Sarcophagidae,0.012719111511727901,3073
126,-0.23790033967711058,-0.330324086443215,0.9157681374232652,Culicidae,0.013785708648378985,3610
127,-0.22083465497064494,-0.3079138641208218,0.9277363091729932,Drosophilidae,0.014409335318776157,3944
128,-0.26495512147582745,-0.32635248759145824,0.9087698562225915,Mycetophilidae,0.01444035652867253,3961
129,-0.30281202224835274,-0.31648340211169734,0.9002846052040756,Phoridae,0.014587257500426744,4042
130,-0.24922921399794107,-0.3040355542415279,0.9203035558166761,Tabanidae,0.015197050687122534,4387
131,-0.22702498345931726,-0.27932920922387705,0.9345257451820945,Tephritidae,0.015615639347270973,4632
132,-0.3200425152604351,-0.2907681737671815,0.902856978516114,Muscidae,0.016473649806129743,5155
133,-0.2797663113613904,-0.2992327668045904,0.9125015149202867,Bombyliidae,0.0166848081780396,5288
134,-0.3296190822495609,-0.2591784576329829,0.9095308504939765,Ceratopogonidae,0.017203662555657032,5622
135,-0.3199475473237523,-0.2280793838737379,0.9218915455054162,Syrphidae,0.017631345089956084,5905
136,-0.29679278190333647,-0.2694264688818152,0.9163760596879047,Cecidomyiidae,0.017859774496140436,6059
137,-0.3020958126057372,-0.1989287096645338,0.9361415766011086,Dolichopodidae,0.019402553240110938,7151
138,-0.2606579634353186,-0.27160176632808264,0.9266717922173607,Asilidae,0.01977610111496284,7429
139,-0.26378875755370856,-0.19944136899119047,0.9475999534507592,Chironomidae,0.02058479083739644,8049
140,-0.281594544185044,-0.23516820189926518,0.9313701152258357,Tachinidae,0.022506510790766515,9622
141,-0.232851830353156,-0.2372233979588836,0.945524678688013,Tipulidae,0.028291399100739884,15204
