seqId,x,y,z,population,region
HGDP00136,0.10239394848670363,0.1268162170615705,-0.32311983617630385,Makrani,South Asia
HGDP00137,0.10161707322483739,0.1296485262564862,-0.3135181815260514,Makrani,South Asia
HGDP00139,0.10327294295085139,0.1270591975286913,-0.32080876623849525,Makrani,South Asia
HGDP00140,0.10287837472986257,0.1286465196506371,-0.3164428670803991,Makrani,South Asia
HGDP00141,0.1022445926329564,0.12954058209993075,-0.31373105361441184,Makrani,South Asia
HGDP00143,0.1025476955704996,0.12991470968709964,-0.31443748042102515,Makrani,South Asia
HGDP00144,0.09971829845220867,0.1275273919978763,-0.32327985596173603,Makrani,South Asia
HGDP00145,0.10302986393397036,0.1274007808014324,-0.31943937943467193,Makrani,South Asia
HGDP00146,0.09965808072630694,0.12662061396992422,-0.32412331399256195,Makrani,South Asia
HGDP00148,0.10108711251279832,0.12964806154100234,-0.3140941455865234,Makrani,South Asia
HGDP00149,0.09991464191893387,0.12808763365313458,-0.3242478163646983,Makrani,South Asia
HGDP00151,0.10054819618360256,0.12639777518505851,-0.31379359390531,Makrani,South Asia
HGDP00153,0.10258299809544076,0.1292658449126249,-0.3140938728743369,Makrani,South Asia
HGDP00155,0.10187015715490483,0.12906379319622074,-0.3148682963962922,Makrani,South Asia
HGDP00157,0.10080616466366879,0.12958377101857416,-0.3128406228649751,Makrani,South Asia
HGDP00158,0.09960506722117293,0.1301133002280715,-0.3135490523600866,Makrani,South Asia
HGDP00160,0.10059677732182833,0.12703934868190223,-0.32377975458687336,Makrani,South Asia
HGDP00161,0.1010692928091471,0.1299468028493678,-0.3127629855422628,Makrani,South Asia
HGDP00163,0.09837555706132387,0.13037615094062613,-0.31727678119500824,Sindhi,South Asia
HGDP00165,0.09953955260063545,0.13078354295059094,-0.31589552827707673,Sindhi,South Asia
HGDP00167,0.10275947971061175,0.12948096031535541,-0.31579846150217367,Sindhi,South Asia
HGDP00169,0.1027686941488418,0.1297365001625287,-0.31517391699143643,Sindhi,South Asia
HGDP00171,0.10142676514348377,0.13063836008792834,-0.31366933816467435,Sindhi,South Asia
HGDP00177,0.10308864683062532,0.1293741679277809,-0.3158711305495233,Sindhi,South Asia
HGDP00179,0.10002555286081435,0.12791112624485773,-0.3250557394949145,Sindhi,South Asia
HGDP00181,0.10059924684710853,0.13089446298760485,-0.3137812325580445,Sindhi,South Asia
HGDP00183,0.10174775174230374,0.1275768603487805,-0.3241834150650761,Sindhi,South Asia
HGDP00185,0.09897710295145316,0.13000326096507692,-0.3187125056273823,Sindhi,South Asia
HGDP00187,0.10205137865361047,0.12988348862281396,-0.3150923668950975,Sindhi,South Asia
HGDP00189,0.10022564206377069,0.13054357780597356,-0.31543452600585076,Sindhi,South Asia
HGDP00191,0.10162832991278192,0.12687548957056285,-0.32525431874182376,Sindhi,South Asia
HGDP00192,0.10220042102589574,0.13036868213294345,-0.3140365120050157,Sindhi,South Asia
HGDP00195,0.1027515759662158,0.12752275258086157,-0.3231132520505884,Sindhi,South Asia
HGDP00197,0.10192551550041648,0.12748517073746754,-0.32397710769949534,Sindhi,South Asia
HGDP00199,0.09967525810193253,0.1303198561366609,-0.31467106199345285,Sindhi,South Asia
HGDP00201,0.1006337804388513,0.13061122033230618,-0.314651643693176,Sindhi,South Asia
HGDP00205,0.10197593286576721,0.12742904113366635,-0.3231360315418266,Sindhi,South Asia
HGDP00206,0.10067274587050808,0.12782602858495937,-0.32547029040618586,Sindhi,South Asia
HGDP00208,0.1018489490048279,0.13043101898439977,-0.3139184556737652,Sindhi,South Asia
HGDP00210,0.1030714631360706,0.12828865719457114,-0.31930434025145915,Sindhi,South Asia
HGDP00213,0.09887818182482398,0.12902046996606156,-0.3213479146627812,Pathan,Central Asia
HGDP00214,0.10125932001449911,0.1295596716178944,-0.3155073810010554,Pathan,Central Asia
HGDP00216,0.09930253441993302,0.12895801951038469,-0.3222775659531398,Pathan,Central Asia
HGDP00218,0.09971644174792192,0.12835457624951016,-0.3224171909732275,Pathan,Central Asia
HGDP00222,0.10235065101424715,0.12748378022130002,-0.32232609906143683,Pathan,Central Asia
HGDP00224,0.09984848825102097,0.1276613023725841,-0.3247855751243291,Pathan,Central Asia
HGDP00226,0.09924778208676556,0.1301132632212519,-0.3176932913223637,Pathan,Central Asia
HGDP00228,0.10283008168584386,0.12787722207387858,-0.32057079507583636,Pathan,Central Asia
HGDP00230,0.10233554782874191,0.12943588172447587,-0.3156382485026231,Pathan,Central Asia
HGDP00232,0.09997930320481709,0.12829448393832055,-0.3235073690235117,Pathan,Central Asia
HGDP00237,0.0997666956910641,0.13062669204520144,-0.316513312458798,Pathan,Central Asia
HGDP00239,0.10233612717445983,0.12762007441551085,-0.32370232089344314,Pathan,Central Asia
HGDP00241,0.10059496399336143,0.12765353908469726,-0.32395409279197934,Pathan,Central Asia
HGDP00243,0.10037723763329794,0.12710619020507555,-0.3244908622215654,Pathan,Central Asia
HGDP00244,0.10304360579387063,0.1274697683399469,-0.32203978836882124,Pathan,Central Asia
HGDP00247,0.10121407957114306,0.13048262103097277,-0.3142435086238721,Pathan,Central Asia
HGDP00248,0.09955409284524773,0.12843088112841652,-0.3241914897815801,Pathan,Central Asia
HGDP00254,0.09912372765144677,0.1289794711149381,-0.32128615693619716,Pathan,Central Asia
HGDP00258,0.10216933050579836,0.12738379317049622,-0.324899085312416,Pathan,Central Asia
HGDP00259,0.10132372755089472,0.12691142827381252,-0.3252831973279372,Pathan,Central Asia
HGDP00262,0.10108935351031981,0.12745192838350794,-0.32497555184312393,Pathan,Central Asia
HGDP00264,0.101464388769976,0.1299855640021744,-0.3151672983534572,Pathan,Central Asia
HGDP00267,0.10007093389404952,0.12753561829014473,-0.3248759037169266,Kalash,South Asia
HGDP00277,0.09846395706704972,0.12898538735795553,-0.32230394948744745,Kalash,South Asia
HGDP00281,0.09884908279801757,0.12892562453689965,-0.3225254963353409,Kalash,South Asia
HGDP00285,0.09808685786689066,0.1296486907017089,-0.32005010193381994,Kalash,South Asia
HGDP00286,0.10238713872652,0.12704706801747398,-0.3241633824650105,Kalash,South Asia
HGDP00288,0.10052635125949605,0.1273611607111258,-0.32502858708432325,Kalash,South Asia
HGDP00290,0.09890589633520397,0.12884211267910448,-0.3231685838747084,Kalash,South Asia
HGDP00298,0.09843550230924289,0.12915642517795967,-0.32193601938190736,Kalash,South Asia
HGDP00302,0.09930017238025271,0.12815946858547342,-0.3243843646965229,Kalash,South Asia
HGDP00307,0.09907242908674856,0.12864171853529052,-0.32338829979206934,Kalash,South Asia
HGDP00311,0.1026374427130427,0.12716735287522735,-0.32372955917304785,Kalash,South Asia
HGDP00313,0.09857504531096825,0.1289411069466174,-0.32286918831791284,Kalash,South Asia
HGDP00315,0.09845057566913783,0.12959073488115064,-0.3205600730175415,Kalash,South Asia
HGDP00319,0.09841208180697904,0.13024627796470237,-0.31750935708505407,Kalash,South Asia
HGDP00323,0.09959184951419339,0.13053294040462188,-0.3150439259641777,Kalash,South Asia
HGDP00328,0.10017871216304686,0.1306199047543344,-0.3140375686739114,Kalash,South Asia
HGDP00330,0.10059489832726715,0.13049157213096696,-0.3140697577423375,Kalash,South Asia
HGDP00333,0.09941339342922888,0.13061220513014135,-0.31555059903652855,Kalash,South Asia
HGDP00336,0.09936463326576864,0.13054003485050708,-0.3182007748131313,Burusho,South Asia
HGDP00338,0.09907535237186034,0.129944172027531,-0.3200342161961127,Burusho,South Asia
HGDP00341,0.10156238987105226,0.12809149721432328,-0.32370597211776636,Burusho,South Asia
HGDP00346,0.0986468963005759,0.1303160870344828,-0.31938710524766944,Burusho,South Asia
HGDP00351,0.0995931742566436,0.1289410959212138,-0.3237532911436702,Burusho,South Asia
HGDP00356,0.10302930544991992,0.12942120004050392,-0.3170177703906755,Burusho,South Asia
HGDP00359,0.10009336372691621,0.12862482306441608,-0.3241964621628847,Burusho,South Asia
HGDP00364,0.10221942157167122,0.13023029960665586,-0.315350134786547,Burusho,South Asia
