x,y,z,order,family,genus,species,order_eng,family_eng,genus_eng,species_eng
-0.09070972645671666,-0.6964829571703531,-0.7205721586248659,Passeriformes,Tyrannidae,Myiophobus,Myiophobus fasciatus,song birds,Tyrannidae,Myiophobus,Myiophobus fasciatus
-0.09046509718721359,-0.6958995800531766,-0.7210103875230277,Passeriformes,Tyrannidae,Satrapa,Satrapa icterophrys,song birds,Tyrannidae,Satrapa,Satrapa icterophrys
-0.0883141539246137,-0.6951498641349183,-0.7191586933404904,Passeriformes,Tyrannidae,Anairetes,Anairetes parulus,song birds,Tyrannidae,Anairetes,Anairetes parulus
-0.08854915036189867,-0.6952994464843804,-0.7194124024757567,Passeriformes,Tyrannidae,Anairetes,Anairetes flavirostris,song birds,Tyrannidae,Anairetes,Anairetes flavirostris
-0.09064752159152967,-0.6962442773742534,-0.7207968556979153,Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca oenanthoides,song birds,Tyrannidae,Ochthoeca,D'Orbigny's chat-tyrant
-0.09138131446839338,-0.6962726081175364,-0.7212442820531116,Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca rufipectoralis,song birds,Tyrannidae,Ochthoeca,rufous-breasted chat-tyrant
-0.09070082564413261,-0.6963490910624465,-0.7207213446735041,Passeriformes,Tyrannidae,Alectrurus,Alectrurus risora,song birds,Tyrannidae,Alectrurus,Alectrurus risora
-0.09054483852805785,-0.6969737068975245,-0.7197379323206078,Passeriformes,Tyrannidae,Tachuris,Tachuris rubrigastra,song birds,Tyrannidae,Tachuris,Tachuris rubrigastra
-0.08930474276577106,-0.6952161543187159,-0.7205624379876365,Passeriformes,Tyrannidae,Casiornis,Casiornis rufus,song birds,Tyrannidae,Casiornis,Casiornis rufus
-0.09035969560573891,-0.6964444885164645,-0.7203195324365718,Passeriformes,Tyrannidae,Attila,Attila cinnamomeus,song birds,Tyrannidae,Attila,Attila cinnamomeus
-0.09068161200274862,-0.6966237235044019,-0.7203735770580592,Passeriformes,Tyrannidae,Attila,Attila spadiceus,song birds,Tyrannidae,Attila,Attila spadiceus
-0.09024316910589184,-0.696266745547683,-0.7204297120021437,Passeriformes,Tyrannidae,Mecocerculus,Mecocerculus leucophrys,song birds,Tyrannidae,Mecocerculus,Mecocerculus leucophrys
-0.09057620361137989,-0.6961500502999111,-0.7208430759536749,Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca cinnamomeiventris,song birds,Tyrannidae,Ochthoeca,slaty-backed chat-tyrant
-0.09113724275048425,-0.6968917907186353,-0.720372523710655,Passeriformes,Tyrannidae,Sayornis,Sayornis nigricans,song birds,Tyrannidae,Sayornis,Sayornis nigricans
-0.0904025088663969,-0.696089330427006,-0.72076864082973,Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes similis,song birds,Tyrannidae,Myiozetetes,Myiozetetes similis
-0.08842295419714727,-0.6946084810350255,-0.7199394305092865,Passeriformes,Tyrannidae,Attila,Attila rufus,song birds,Tyrannidae,Attila,Attila rufus
-0.09087296532071579,-0.6968516707298826,-0.720224374077314,Passeriformes,Tyrannidae,Colorhamphus,Colorhamphus parvirostris,song birds,Tyrannidae,Colorhamphus,Colorhamphus parvirostris
-0.0905833930848338,-0.6966030826448486,-0.7203165376427215,Passeriformes,Tyrannidae,Stigmatura,Stigmatura budytoides,song birds,Tyrannidae,Stigmatura,Stigmatura budytoides
-0.0903049903830768,-0.6957334388975112,-0.7210418282993926,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tuberculifer,song birds,Tyrannidae,Myiarchus,Myiarchus tuberculifer
-0.09147637498110073,-0.6969509245751052,-0.7205199956011449,Passeriformes,Tyrannidae,Contopus,Contopus sordidulus,song birds,Tyrannidae,Contopus,western wood-pewee
-0.09033559808817883,-0.6958161424285466,-0.7209887605665108,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tyrannulus,song birds,Tyrannidae,Myiarchus,Brown-crested flycatcher
-0.09039711162971545,-0.6956590711478722,-0.7211804412353828,Passeriformes,Tyrannidae,Myiarchus,Myiarchus cinerascens,song birds,Tyrannidae,Myiarchus,Myiarchus cinerascens
-0.09119960812375298,-0.697317408733268,-0.7197695114465689,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus aglaiae,song birds,Tyrannidae,Pachyramphus,Pachyramphus aglaiae
-0.09035885439516922,-0.6956488946461439,-0.7211602921145565,Passeriformes,Tyrannidae,Myiarchus,Myiarchus crinitus,song birds,Tyrannidae,Myiarchus,great crested flycatcher
-0.09129865988028803,-0.6967017288259089,-0.7207253310978401,Passeriformes,Tyrannidae,Contopus,Contopus cooperi,song birds,Tyrannidae,Contopus,Contopus cooperi
-0.09133637912686024,-0.6965864762694308,-0.7208840063955222,Passeriformes,Tyrannidae,Contopus,Contopus fumigatus,song birds,Tyrannidae,Contopus,Contopus fumigatus
-0.09021537496915112,-0.6971878970527252,-0.7189266743888542,Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,song birds,Tyrannidae,Mionectes,ochre-bellied flycatcher
-0.09030119615885832,-0.6972204724738497,-0.7189789128989621,Passeriformes,Tyrannidae,Mionectes,Mionectes macconnelli,song birds,Tyrannidae,Mionectes,McConnell's flycatcher
-0.08943514853947553,-0.6963557417507925,-0.7193466728377194,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus nidipendulus,song birds,Tyrannidae,Hemitriccus,Hemitriccus nidipendulus
-0.09110393859205747,-0.6971630016248974,-0.7199470372723257,Passeriformes,Tyrannidae,Myiobius,Myiobius atricaudus,song birds,Tyrannidae,Myiobius,Myiobius atricaudus
-0.09116575491126996,-0.6971818066803229,-0.7199669185473523,Passeriformes,Tyrannidae,Myiobius,Myiobius barbatus,song birds,Tyrannidae,Myiobius,Myiobius barbatus
-0.08887920246033881,-0.6962690744644543,-0.7184499481299784,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus margaritaceiventer,song birds,Tyrannidae,Hemitriccus,pearly-vented tody-tyrant
-0.09121318878086973,-0.6971300837134209,-0.7200846387870266,Passeriformes,Tyrannidae,Myiobius,Myiobius villosus,song birds,Tyrannidae,Myiobius,Myiobius villosus
-0.09075131910733845,-0.6973872450709522,-0.7191981718017953,Passeriformes,Tyrannidae,Corythopis,Corythopis torquatus,song birds,Tyrannidae,Corythopis,ringed antpipit
-0.09058943653692739,-0.6957706781691,-0.7212221433552174,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola maclovianus,song birds,Tyrannidae,Muscisaxicola,dark-faced ground-tyrant
-0.08738520749183713,-0.6940566879597903,-0.7181968279954534,Passeriformes,Tyrannidae,Elaenia,Elaenia chilensis,song birds,Tyrannidae,Elaenia,Elaenia chilensis
-0.08940436073680658,-0.6960725715391581,-0.7197287932896952,Passeriformes,Tyrannidae,Elaenia,Elaenia flavogaster,song birds,Tyrannidae,Elaenia,yellow-bellied elaenia
-0.08920264015699228,-0.6960443774314287,-0.7194754557761353,Passeriformes,Tyrannidae,Elaenia,Elaenia parvirostris,song birds,Tyrannidae,Elaenia,Elaenia parvirostris
-0.09146478446263237,-0.6967420868014886,-0.720777312394822,Passeriformes,Tyrannidae,Lathrotriccus,Lathrotriccus euleri,song birds,Tyrannidae,Lathrotriccus,Lathrotriccus euleri
-0.09089636216374737,-0.6970879258534074,-0.7198900313564678,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus major,song birds,Tyrannidae,Pachyramphus,Pachyramphus major
-0.08759059596091835,-0.6943723528027679,-0.7184281378379845,Passeriformes,Tyrannidae,Leptopogon,Leptopogon amaurocephalus,song birds,Tyrannidae,Leptopogon,Leptopogon amaurocephalus
-0.09134856507106423,-0.6968778123570212,-0.7205356762200099,Passeriformes,Tyrannidae,Contopus,Contopus virens,song birds,Tyrannidae,Contopus,Contopus virens
-0.08998770080992217,-0.6954627574753018,-0.7210201204235472,Passeriformes,Tyrannidae,Cnemotriccus,Cnemotriccus fuscatus,song birds,Tyrannidae,Cnemotriccus,Cnemotriccus fuscatus
-0.09066527497886316,-0.6957364214946191,-0.7213052972297478,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola capistratus,song birds,Tyrannidae,Muscisaxicola,cinnamon-bellied ground-tyrant
-0.09096811847386893,-0.6970583564981964,-0.7199987775497868,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus polychopterus,song birds,Tyrannidae,Pachyramphus,Pachyramphus polychopterus
-0.08823156973838388,-0.6952628740727049,-0.7188158104225568,Passeriformes,Tyrannidae,Elaenia,Elaenia spectabilis,song birds,Tyrannidae,Elaenia,Elaenia spectabilis
-0.09077912106100862,-0.6959605815885402,-0.7211789549519554,Passeriformes,Tyrannidae,Xolmis,Xolmis irupero,song birds,Tyrannidae,Xolmis,Xolmis irupero
-0.09113951796307654,-0.6974170622635794,-0.7195376273973678,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus viridis,song birds,Tyrannidae,Pachyramphus,Pachyramphus viridis
-0.0906808570154027,-0.6960325083679484,-0.7210410151912133,Passeriformes,Tyrannidae,Xolmis,Xolmis cinereus,song birds,Tyrannidae,Xolmis,Xolmis cinereus
-0.09109225232628168,-0.6964664531146361,-0.7208668671260794,Passeriformes,Tyrannidae,Lessonia,Lessonia rufa,song birds,Tyrannidae,Lessonia,patagonian negrito
-0.09093758719516,-0.6962825656451708,-0.7209642585891305,Passeriformes,Tyrannidae,Agriornis,Agriornis micropterus,song birds,Tyrannidae,Agriornis,Agriornis micropterus
-0.08841781485758801,-0.6953641244524543,-0.7190728080046808,Passeriformes,Tyrannidae,Elaenia,Elaenia albiceps,song birds,Tyrannidae,Elaenia,white-crested Elaenia
-0.08920137332713815,-0.6958041370248813,-0.7198034045418128,Passeriformes,Tyrannidae,Elaenia,Elaenia strepera,song birds,Tyrannidae,Elaenia,Elaenia strepera
-0.0877220260799719,-0.6943404388319057,-0.7188357636005381,Passeriformes,Tyrannidae,Elaenia,Elaenia obscura,song birds,Tyrannidae,Elaenia,Elaenia obscura
-0.0910501538375301,-0.6963688232442207,-0.7209467611920414,Passeriformes,Tyrannidae,Lessonia,Lessonia oreas,song birds,Tyrannidae,Lessonia,Lessonia oreas
-0.09066069438872297,-0.6958270004834763,-0.721221383699779,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola albilora,song birds,Tyrannidae,Muscisaxicola,white-browed ground-tyrant
-0.09121218931719882,-0.6962428593252994,-0.7211781713843484,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola maculirostris,song birds,Tyrannidae,Muscisaxicola,spot-billed ground-tyrant
-0.09102604582691042,-0.6972909747769914,-0.719664535422507,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus validus,song birds,Tyrannidae,Pachyramphus,Pachyramphus validus
-0.09077844946574797,-0.6958081510993019,-0.7213180033265598,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola flavinucha,song birds,Tyrannidae,Muscisaxicola,ochre-naped ground-tyrant
-0.09074666443729262,-0.6957736516710327,-0.7213274489737054,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola cinereus,song birds,Tyrannidae,Muscisaxicola,Muscisaxicola cinereus
-0.09071509418570807,-0.6958523646157878,-0.7212357892018485,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola rufivertex,song birds,Tyrannidae,Muscisaxicola,Muscisaxicola rufivertex
-0.0905863965640296,-0.6956883303826743,-0.7212926328885582,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola frontalis,song birds,Tyrannidae,Muscisaxicola,black-fronted ground-tyrant
-0.09056704000736956,-0.697041834299517,-0.7196470643153516,Passeriformes,Tyrannidae,Corythopis,Corythopis delalandi,song birds,Tyrannidae,Corythopis,Corythopis delalandi
-0.09103816445162861,-0.6962447782184302,-0.72106959533423,Passeriformes,Tyrannidae,Xolmis,Xolmis pyrope,song birds,Tyrannidae,Xolmis,fire-eyed diucon
-0.09069157539831943,-0.6962051810053549,-0.7208720746395698,Passeriformes,Tyrannidae,Agriornis,Agriornis murinus,song birds,Tyrannidae,Agriornis,Agriornis murinus
-0.0906705734089207,-0.6959566306123094,-0.7211074299641745,Passeriformes,Tyrannidae,Xolmis,Xolmis coronatus,song birds,Tyrannidae,Xolmis,Xolmis coronatus
-0.08785766610467066,-0.6951807298876336,-0.7178470899288606,Passeriformes,Tyrannidae,Mionectes,Mionectes rufiventris,song birds,Tyrannidae,Mionectes,Mionectes rufiventris
-0.09061622085344356,-0.6960825631204308,-0.7209434873401306,Passeriformes,Tyrannidae,Xolmis,Xolmis rubetra,song birds,Tyrannidae,Xolmis,Xolmis rubetra
-0.08979213306503389,-0.6954076388805962,-0.7208919367246824,Passeriformes,Tyrannidae,Myiarchus,Myiarchus swainsoni,song birds,Tyrannidae,Myiarchus,Myiarchus swainsoni
-0.08991830476609058,-0.6970662720814751,-0.7187309726779046,Passeriformes,Tyrannidae,Mionectes,Mionectes striaticollis,song birds,Tyrannidae,Mionectes,Mionectes striaticollis
-0.09085405572300581,-0.6965944790482619,-0.7205481619594623,Passeriformes,Tyrannidae,Silvicultrix,Silvicultrix frontalis,song birds,Tyrannidae,Silvicultrix,crowned chat-tyrant
-0.09063097423395683,-0.6967902503199375,-0.7201024761672555,Passeriformes,Tyrannidae,Nephelomyias,Nephelomyias ochraceiventris,song birds,Tyrannidae,Nephelomyias,ochraceous-breasted Flycatcher
-0.0907988842242596,-0.6975224152418086,-0.7189560765674593,Passeriformes,Tyrannidae,Leptopogon,Leptopogon superciliaris,song birds,Tyrannidae,Leptopogon,Leptopogon superciliaris
-0.08960115525659113,-0.6952916466372266,-0.7208091881340972,Passeriformes,Tyrannidae,Myiarchus,Myiarchus ferox,song birds,Tyrannidae,Myiarchus,Myiarchus ferox
-0.0912369551721257,-0.6969877517154378,-0.7203110377316835,Passeriformes,Tyrannidae,Contopus,Contopus cinereus,song birds,Tyrannidae,Contopus,Contopus cinereus
-0.08783228079572185,-0.695105750247044,-0.7179268743536423,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus diops,song birds,Tyrannidae,Hemitriccus,Hemitriccus diops
-0.08921460068614243,-0.6963022128126692,-0.7190755785017874,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus minor,song birds,Tyrannidae,Hemitriccus,Hemitriccus minor
-0.0909903976674997,-0.6969957129197184,-0.7201121730498377,Passeriformes,Tyrannidae,Terenotriccus,Terenotriccus erythrurus,song birds,Tyrannidae,Terenotriccus,Terenotriccus erythrurus
-0.09009361014990272,-0.6962772703980334,-0.7202719998521344,Passeriformes,Tyrannidae,Myiopagis,Myiopagis viridicata,song birds,Tyrannidae,Myiopagis,Myiopagis viridicata
-0.08855330253285058,-0.6948350618441584,-0.7199313189537595,Passeriformes,Tyrannidae,Myiopagis,Myiopagis gaimardii,song birds,Tyrannidae,Myiopagis,Myiopagis gaimardii
-0.08821635431711167,-0.6943906867932226,-0.7197955931727928,Passeriformes,Tyrannidae,Myiopagis,Myiopagis caniceps,song birds,Tyrannidae,Myiopagis,Myiopagis caniceps
-0.08786760770104979,-0.6944383401615466,-0.7190718077742408,Passeriformes,Tyrannidae,Elaenia,Elaenia cristata,song birds,Tyrannidae,Elaenia,Elaenia cristata
-0.09131979710310383,-0.6963974988966641,-0.7210817911978046,Passeriformes,Tyrannidae,Sublegatus,Sublegatus modestus,song birds,Tyrannidae,Sublegatus,Sublegatus modestus
-0.08774279593071369,-0.6942015612979169,-0.7190400808845228,Passeriformes,Tyrannidae,Elaenia,Elaenia mesoleuca,song birds,Tyrannidae,Elaenia,Elaenia mesoleuca
-0.08851073907491375,-0.6954008471939571,-0.7192058970733773,Passeriformes,Tyrannidae,Elaenia,Elaenia chiriquensis,song birds,Tyrannidae,Elaenia,lesser elaenia
-0.09131318365251437,-0.6972041206630187,-0.7200448863831637,Passeriformes,Tyrannidae,Laniocera,Laniocera hypopyrra,song birds,Tyrannidae,Laniocera,cinereous mourner
-0.08891263803530867,-0.6963909229127747,-0.7182360280814528,Passeriformes,Tyrannidae,Todirostrum,Todirostrum cinereum,song birds,Tyrannidae,Todirostrum,Common tody flycatcher
-0.09095769834881878,-0.6973907919244912,-0.7194136440953823,Passeriformes,Tyrannidae,Tityra,Tityra semifasciata,song birds,Tyrannidae,Tityra,masked Tityra
-0.08945557110044708,-0.6951543621602352,-0.7207793311584036,Passeriformes,Tyrannidae,Fluvicola,Fluvicola nengeta,song birds,Tyrannidae,Fluvicola,Fluvicola nengeta
-0.09005253844582116,-0.6953529392926525,-0.721167919045983,Passeriformes,Tyrannidae,Xolmis,Xolmis velatus,song birds,Tyrannidae,Xolmis,Xolmis velatus
-0.08927027199774294,-0.6951097601727643,-0.7206181714254645,Passeriformes,Tyrannidae,Gubernetes,Gubernetes yetapa,song birds,Tyrannidae,Gubernetes,steamer-tailed tyrant
-0.08754022748465007,-0.6943461918714996,-0.7183054102468358,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus striaticollis,song birds,Tyrannidae,Hemitriccus,Hemitriccus striaticollis
-0.08900374698883415,-0.6957857446305317,-0.7195338633967001,Passeriformes,Tyrannidae,Elaenia,Elaenia pallatangae,song birds,Tyrannidae,Elaenia,Elaenia pallatangae
-0.09005143124537705,-0.6957403859983582,-0.7208211511896373,Passeriformes,Tyrannidae,Conopias,Conopias parvus,song birds,Tyrannidae,Conopias,Conopias parvus
-0.08824257602285948,-0.6956212507860919,-0.7181725801556467,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus josephinae,song birds,Tyrannidae,Hemitriccus,Hemitriccus josephinae
-0.09141899938270102,-0.6966403001988902,-0.7208708654178193,Passeriformes,Tyrannidae,Fluvicola,Fluvicola pica,song birds,Tyrannidae,Fluvicola,Fluvicola pica
-0.09109991678654994,-0.6968536451701415,-0.7203970812975924,Passeriformes,Tyrannidae,Mitrephanes,Mitrephanes phaeocercus,song birds,Tyrannidae,Mitrephanes,Mitrephanes phaeocercus
-0.09014265782473961,-0.6957680087345486,-0.7208745246133913,Passeriformes,Tyrannidae,Rhytipterna,Rhytipterna holerythra,song birds,Tyrannidae,Rhytipterna,Rhytipterna holerythra
-0.08881009541151189,-0.6956388566986957,-0.7194184354750924,Passeriformes,Tyrannidae,Elaenia,Elaenia frantzii,song birds,Tyrannidae,Elaenia,Elaenia frantzii
-0.09133125094636187,-0.6971831071052385,-0.7200908177640082,Passeriformes,Tyrannidae,Laniocera,Laniocera rufescens,song birds,Tyrannidae,Laniocera,Laniocera rufescens
-0.08998051287205419,-0.6970805325439813,-0.7188027683997193,Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus,song birds,Tyrannidae,Mionectes,Mionectes olivaceus
-0.09127131124562354,-0.6972495912128418,-0.7199406218187037,Passeriformes,Tyrannidae,Myiobius,Myiobius sulphureipygius,song birds,Tyrannidae,Myiobius,Myiobius sulphureipygius
-0.09093001302483252,-0.6971438054943627,-0.7198292574855716,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus albogriseus,song birds,Tyrannidae,Pachyramphus,Pachyramphus albogriseus
-0.09102191439559315,-0.6971742484503416,-0.7198599404638603,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus cinnamomeus,song birds,Tyrannidae,Pachyramphus,Pachyramphus cinnamomeus
-0.08916372778050459,-0.6965469320659126,-0.7184680896685032,Passeriformes,Tyrannidae,Todirostrum,Todirostrum nigriceps,song birds,Tyrannidae,Todirostrum,Todirostrum nigriceps
-0.09137233685696496,-0.696477880977598,-0.7210259816280044,Passeriformes,Tyrannidae,Sublegatus,Sublegatus arenarum,song birds,Tyrannidae,Sublegatus,Sublegatus arenarum
-0.0902522377567381,-0.6956470426819032,-0.7210782861406476,Passeriformes,Tyrannidae,Myiarchus,Myiarchus panamensis,song birds,Tyrannidae,Myiarchus,Myiarchus panamensis
-0.0887346102346229,-0.6957001108780645,-0.719195916464204,Passeriformes,Tyrannidae,Elaenia,Elaenia martinica,song birds,Tyrannidae,Elaenia,Caribbean elaenia
-0.09017228925543902,-0.6955854840205776,-0.7210683081204217,Passeriformes,Tyrannidae,Myiarchus,Myiarchus magnirostris,song birds,Tyrannidae,Myiarchus,Myiarchus magnirostris
-0.09058410408410143,-0.6956006195957286,-0.721365796025781,Passeriformes,Tyrannidae,Contopus,Contopus pertinax,song birds,Tyrannidae,Contopus,Greater pewee
-0.09020443318309675,-0.6957903200740844,-0.7209057151158368,Passeriformes,Tyrannidae,Rhytipterna,Rhytipterna simplex,song birds,Tyrannidae,Rhytipterna,Rhytipterna simplex
-0.08980594122916093,-0.696746532753553,-0.7192205569679917,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus orbitatus,song birds,Tyrannidae,Hemitriccus,Hemitriccus orbitatus
-0.09012177535411334,-0.6971444195370395,-0.7188827173168864,Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus assimilis,song birds,Tyrannidae,Mionectes,Mionectes oleagineus assimilis
-0.09104810168261383,-0.6974045808063164,-0.719475852866815,Passeriformes,Tyrannidae,Tityra,Tityra inquisitor,song birds,Tyrannidae,Tityra,black-crowned tityra
-0.0893007877480363,-0.6966312522304495,-0.7185702070796514,Passeriformes,Tyrannidae,Todirostrum,Todirostrum pictum,song birds,Tyrannidae,Todirostrum,Todirostrum pictum
-0.09086350083296764,-0.6970194014953136,-0.719968975440382,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus marginatus,song birds,Tyrannidae,Pachyramphus,black-capped becard
-0.09096235996223735,-0.6974375636735289,-0.719325521862544,Passeriformes,Tyrannidae,Tityra,Tityra cayana,song birds,Tyrannidae,Tityra,black-tailed tityra
-0.08872841088405747,-0.6962546205622399,-0.7180753755543666,Passeriformes,Tyrannidae,Todirostrum,Todirostrum maculatum,song birds,Tyrannidae,Todirostrum,Todirostrum maculatum
-0.09000941703581761,-0.6957285220255467,-0.720794835911881,Passeriformes,Tyrannidae,Conopias,Conopias albovittatus,song birds,Tyrannidae,Conopias,Conopias albovittatus
-0.09125321823079233,-0.6973337448554274,-0.7197854534860249,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus minor,song birds,Tyrannidae,Pachyramphus,Pachyramphus minor
-0.09116772489197289,-0.6973798900834681,-0.7196316057268254,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus rufus,song birds,Tyrannidae,Pachyramphus,Pachyramphus rufus
-0.09127079716150817,-0.6969492716610958,-0.7203881790853128,Passeriformes,Tyrannidae,Contopus,Contopus nigrescens,song birds,Tyrannidae,Contopus,Contopus nigrescens
-0.08970780092292681,-0.6960774844758132,-0.7201039229233631,Passeriformes,Tyrannidae,Elaenia,Elaenia ruficeps,song birds,Tyrannidae,Elaenia,Elaenia ruficeps
-0.09127327048846377,-0.6974454247669049,-0.7196026014001699,Passeriformes,Tyrannidae,Pachyramphus,Pachyramphus surinamus,song birds,Tyrannidae,Pachyramphus,Pachyramphus surinamus
-0.09020862889377734,-0.69568727740487,-0.7210062360365465,Passeriformes,Tyrannidae,Rhytipterna,Rhytipterna immunda,song birds,Tyrannidae,Rhytipterna,Rhytipterna immunda
-0.0913834781726165,-0.6964081880470094,-0.7211067595318169,Passeriformes,Tyrannidae,Sublegatus,Sublegatus obscurior,song birds,Tyrannidae,Sublegatus,Sublegatus obscurior
-0.0911978799198852,-0.6966958825869008,-0.7206674913147211,Passeriformes,Tyrannidae,Heteroxolmis,Heteroxolmis dominicana,song birds,Tyrannidae,Heteroxolmis,Heteroxolmis dominicana
-0.0891414712134471,-0.6951328790290345,-0.720448713497582,Passeriformes,Tyrannidae,Casiornis,Casiornis fuscus,song birds,Tyrannidae,Casiornis,Casiornis fuscus
-0.09023623558404494,-0.6961154426659529,-0.7205972999608617,Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes luteiventris,song birds,Tyrannidae,Myiozetetes,Myiozetetes luteiventris
-0.09054431416103617,-0.6973878940923149,-0.7189383664678456,Passeriformes,Tyrannidae,Rhynchocyclus,Rhynchocyclus olivaceus,song birds,Tyrannidae,Rhynchocyclus,Rhynchocyclus olivaceus
-0.09034132688176649,-0.6966407978284882,-0.7200385602556719,Passeriformes,Tyrannidae,Serpophaga,Serpophaga subcristata,song birds,Tyrannidae,Serpophaga,Serpophaga subcristata
-0.09051178290256871,-0.6955551474640214,-0.7213531728280789,Passeriformes,Tyrannidae,Empidonax,Empidonax flaviventris,song birds,Tyrannidae,Empidonax,Empidonax flaviventris
-0.09132556428357995,-0.6966338609175721,-0.7208227079704745,Passeriformes,Tyrannidae,Empidonax,Empidonax alnorum,song birds,Tyrannidae,Empidonax,alder flycatcher
-0.09084851054860094,-0.696435504021381,-0.7207333341075061,Passeriformes,Tyrannidae,Colonia,Colonia colonus,song birds,Tyrannidae,Colonia,Colonia colonus
-0.08755463261307105,-0.6944541922356156,-0.7181841761653573,Passeriformes,Tyrannidae,Myiornis,Myiornis auricularis,song birds,Tyrannidae,Myiornis,Myiornis auricularis
-0.0879341357643484,-0.6941930861585273,-0.7194568126278167,Passeriformes,Tyrannidae,Capsiempis,Capsiempis flaveola,song birds,Tyrannidae,Capsiempis,Capsiempis flaveola
-0.0907408421041843,-0.6970878141348069,-0.719745496386824,Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus cancrominus,song birds,Tyrannidae,Platyrinchus,Platyrinchus cancrominus
-0.09075516022716626,-0.6970216384539885,-0.7198671856816533,Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus mystaceus,song birds,Tyrannidae,Platyrinchus,Platyrinchus mystaceus
-0.09055472895598093,-0.696832241969574,-0.719969525352468,Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus platyrhynchos,song birds,Tyrannidae,Platyrinchus,Platyrinchus platyrhynchos
-0.08801192893984343,-0.6944688510132612,-0.7193465487156413,Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias fasciatus,song birds,Tyrannidae,Phyllomyias,Phyllomyias fasciatus
-0.09023452390344879,-0.6969091127961736,-0.719500413116883,Passeriformes,Tyrannidae,Tolmomyias,Tolmomyias sulphurescens,song birds,Tyrannidae,Tolmomyias,Yellow-olive flycatcher
-0.08771405951112578,-0.6947527335315701,-0.7182186379703163,Passeriformes,Tyrannidae,Tolmomyias,Tolmomyias flaviventris,song birds,Tyrannidae,Tolmomyias,Tolmomyias flaviventris
-0.08774202976860819,-0.6949590826195343,-0.7179069420891971,Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus plumbeiceps,song birds,Tyrannidae,Poecilotriccus,Poecilotriccus plumbeiceps
-0.08756184613143542,-0.694516879561785,-0.7181027301728192,Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus latirostris,song birds,Tyrannidae,Poecilotriccus,Poecilotriccus latirostris
-0.09011404279201539,-0.6961044776702948,-0.7204969089878366,Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes luteiventris,song birds,Tyrannidae,Myiodynastes,Myiodynastes luteiventris
-0.09037720367003158,-0.6962429123048957,-0.7205780795893462,Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes maculatus,song birds,Tyrannidae,Myiodynastes,Myiodynastes maculatus
-0.0906592609457812,-0.6965192801445583,-0.7204872780261317,Passeriformes,Tyrannidae,Pitangus,Pitangus sulphuratus,song birds,Tyrannidae,Pitangus,Pitangus sulphuratus
-0.08955363514838678,-0.6957742485087333,-0.7202836034909615,Passeriformes,Tyrannidae,Camptostoma,Camptostoma obsoletum,song birds,Tyrannidae,Camptostoma,Camptostoma obsoletum
-0.08758223999685422,-0.6942110064264209,-0.7186175660521357,Passeriformes,Tyrannidae,Inezia,Inezia subflava,song birds,Tyrannidae,Inezia,Inezia subflava
-0.08755457608284692,-0.6941262717654129,-0.7186419984834247,Passeriformes,Tyrannidae,Inezia,Inezia inornata,song birds,Tyrannidae,Inezia,Inezia inornata
